           -nan    8.97505e-01           -nan
           -nan    8.97505e-01           -nan
           -nan    8.97505e-01           -nan
           -nan    8.97505e-01           -nan
           -nan    8.97505e-01           -nan
           -nan    8.97505e-01           -nan
           -nan    8.97505e-01           -nan
           -nan    8.97505e-01           -nan
           -nan    8.97505e-01           -nan
           -nan    8.97505e-01           -nan
           -nan    8.97505e-01           -nan
           -nan    8.97505e-01           -nan
           -nan    8.97505e-01           -nan
           -nan    8.97505e-01           -nan
           -nan    8.97505e-01           -nan
           -nan    8.97505e-01           -nan
           -nan    8.97505e-01           -nan
           -nan    8.97505e-01           -nan
           -nan    8.97505e-01           -nan
           -nan    8.97505e-01           -nan
           -nan    8.97505e-01           -nan
           -nan    8.97505e-01           -nan
           -nan    8.97505e-01           -nan
           -nan    8.97505e-01           -nan
           -nan    8.97505e-01           -nan
           -nan    8.97505e-01           -nan
           -nan    8.97505e-01           -nan
           -nan    8.97505e-01           -nan
           -nan    8.97505e-01           -nan
           -nan    8.97505e-01           -nan
           -nan    8.97505e-01           -nan
           -nan    8.97505e-01           -nan
           -nan    8.97505e-01           -nan
           -nan    8.97505e-01           -nan
           -nan    8.97505e-01           -nan
           -nan    8.97505e-01           -nan
           -nan    8.97505e-01           -nan
           -nan    8.97505e-01           -nan
           -nan    8.97505e-01           -nan
           -nan    8.97505e-01           -nan
           -nan    8.97505e-01           -nan
           -nan    8.97505e-01           -nan
           -nan    8.97505e-01           -nan
           -nan    8.97505e-01           -nan
           -nan    8.97505e-01           -nan
           -nan    8.97505e-01           -nan
           -nan    8.97505e-01           -nan
